id,article_id,date,message,likes,dislikes,user_id,user_name,user_username,user_location,user_reputation,scraped_date
3092007403,65581670,2017-01-10T09:28:12+00:00,"Přesně tak. Tohle řešení má smysl jen aby při aktivním řízení firmy nemohl využít informace získané v rámci své funkce (to se ale jednoduše obejde stejnou právní kanceláří) ale vůbec neřeší eventualitu že lze se společné kasičky (stát, EU, dotace,..) přehazovat do soukromé (od které má momentálně jen uschován klíček v ""depozitu"" ale která zůstává stále jeho).",0,0,145243671,jr,disqus_oei9DP7Nyh,,1.255177,2017-01-11T04:08:31.365013+00:00
3092002668,65581670,2017-01-10T09:21:39+00:00,"hahahahaha sem to říkal  že to tak dopadne a slibuji že když budou zase koblihy zdarma že budu volit pana Babiše, ostatní strany nerozdávají nic. A v dnešní době lepší kobliha jak nic. A pan Babiš je ten nejchytřejší člověk co znám.",0,0,237821798,Anštajn,antajn,,1.2471219999999998,2017-01-11T04:08:31.365013+00:00
3092000210,65581670,2017-01-10T09:17:54+00:00,"Jinak receno, je to takova chytra horakyne. Babis bude - nebude mit Agrofert. Agrofert tudiz dal muze dostavat dotace a uchazet se o statni zakazky. Rekneme, ze Babis skutecne zneuziva moc a prihrava si zakazky (coz muze a nemusi byt pravda, nevim, ale kazdy jiste presne vi, jak to je - tim lip cim min o tom vi). Ted uz to bude moct delat uplne legalne, protoze firmy ""nebudou"" jeho. Takze pokud bude chtit, tak jim nasype, ale to nevadi, protoze ""nebudou"" jeho. Resp. budou, ale az bude nasypano (az skonci). Uzasne to nase zlutomodre a oranzove straky vymyslely. To je skutecne dilo hodne genia - to nemohu rici.. Kdyby se autori toho ultra mega paskvilu radsi zamysleli (jenze to boli) a vyplodili neco uzitecneho. Ale to by si slovo ""uzitecny"" museli nejdriv najit ve slovniku.",0,0,125011840,2ephyr,2ephyr,,1.3271359999999999,2017-01-11T04:08:31.365013+00:00
3091988667,65581670,2017-01-10T09:08:33+00:00,"Od samého začátku tahanice o ""lex Babiš"" mám pocit, že zákon je směsicí závisti a strachu z Babišovy moci. Při možnostech, které díky vágnosti podmínek převodu Babiš má, se vlastně nic moc nestane; akorát se vlk nažere a koza zůstane celá.",0,0,219859611,Marie,disqus_sdqqzAeEiw,,1.3106119999999999,2017-01-11T04:08:31.365013+00:00
3091960836,65581670,2017-01-10T08:32:30+00:00,Koza se nažere a vlk zůstane celý.,1,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3091947534,65581670,2017-01-10T08:13:10+00:00,"tady to asi nemá smysl argumentovat. Ale když se Babiš volil, tak svůj majetek netajil. Voliči věděli jak na tom je a možná právě kvůli majektu který spravuje měl tu důvěru kterou měl. Dneska stejně nikdo bez majetku do politiky nevstoupí. A ti kdo ho nemají , jsou zavislí na majetku někoho jiného v pozadí, což je ještě horší.",1,0,31246304,mdpisek,mdpisek,,1.299238,2017-01-11T04:08:31.365013+00:00
3091938203,65581670,2017-01-10T07:57:33+00:00,"Není to zbytečné, měl byste myslet hlavou! Ono to OPRAVDU není jen proti Babišovi, jak on tvrdí a nemyslící jedinci mu to baští! Jinými slovy, vůbec nic jste nepochopil a jen plácáte nesmysly!",0,0,106192024,Sherlock Houmeles,antonintony,,10.170761,2017-01-11T04:08:31.365013+00:00
3091936070,65581670,2017-01-10T07:53:58+00:00,"Jinými slovy sněmovna se zabývá zbytečnými věcmi. Všem přeci muselo bt jasné, že člověk s majetkem mnoha miliard najde řešení jak si zachovat vliv a vyhovět ""zákonu"". Ale asi nemají poslanci na starosti nic důležitějšího než osobní nenávist mezi sebou....",1,0,31246304,mdpisek,mdpisek,,1.299238,2017-01-11T04:08:31.365013+00:00
3091890929,65581670,2017-01-10T06:38:23+00:00,"Trapná komedie pro jednoduché a nemyslící prosťáčky, jeho voliče, kteří mu to ZASE baští i s navijákem!

Jak se píše v článku: ""V zahraničí to sice není běžné, v Česku ale zákon připouští, aby Babiš byl zakladatelem fondu, jeho správcem a současně rentiérem − tedy takzvanou obmyšlenou osobou, která získává výnosy či rentu z fondu. ""Formálně to možné je. Zákon ale říká, že pokud jsou zakladatel a správce jedna osoba, pak musí být správci minimálně dva,"" .... ten druhý bude věrný pes Faltýnek a bude vystaráno .....
""V tomto modelu by si ministr udržel největší vliv na chod svých firem. V roli správce by se aktivně podílel na jejich vedení a současně by měl nárok na výplatu dividend"".
V jeho případě se vůbec nic nezmění....

",0,0,106192024,Sherlock Houmeles,antonintony,,10.170761,2017-01-11T04:08:31.365013+00:00
3092807703,65581650,2017-01-10T19:10:22+00:00,"To se sice uvádí a navíc se uvádí se všemi bonusy, příplatky za přesčasy a podobně přepočtenými na průměrný měsíc. Ale ne každý to ví (zejména ten zbytek) a pokud si někdo stěžuje, že má nízký podprůměrný plat, tak vsadím snídani, že s tím oficiálním číslem porovnává svůj pravidelný čistý plat. V lepším případě hrubý základ ze smlouvy.",0,0,168762393,Petr Houzar,petrhouzar,,2.126958,2017-01-11T04:08:31.365013+00:00
3092801301,65581650,2017-01-10T19:05:57+00:00,Strašlivá interpunkce... tolik se k tomu asi dá říct.,0,0,168762393,Petr Houzar,petrhouzar,,2.126958,2017-01-11T04:08:31.365013+00:00
3092318166,65581650,2017-01-10T14:14:40+00:00,ano je vyšší,2,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092317744,65581650,2017-01-10T14:14:20+00:00,V Chorvatsku není průměrná mzda ani median takový jako v ČR.,0,0,173587297,Petr Nowak,petrnowak,,1.654846,2017-01-11T04:08:31.365013+00:00
3092317378,65581650,2017-01-10T14:14:04+00:00,"ano já to vím, ale oponent v diskuzi uvádí čísla, které se limitně blíží k čisté mzdě v chorvatsku, tak bych od něj velice rád slyšel, jak to myslel",0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092315544,65581650,2017-01-10T14:12:40+00:00,"Průměrně mzdy kdekoli na světě se uvádí v brutto, proboha, .........",0,0,173587297,Petr Nowak,petrnowak,,1.654846,2017-01-11T04:08:31.365013+00:00
3092211331,65581650,2017-01-10T12:43:18+00:00,Zkuste si poposednout.,0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092210244,65581650,2017-01-10T12:42:11+00:00,Nějak nechápu smysl vaší reakce,0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092209409,65581650,2017-01-10T12:41:20+00:00,Takových podniků je mnoho. Hloupých lidí je taky mnoho.,0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092207798,65581650,2017-01-10T12:39:42+00:00,pán najednou přestal komunikovat. Asi ví proč,0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092206672,65581650,2017-01-10T12:38:33+00:00,"samotná škodovka uvažuje o dalším rozšířením na africký trh postavením výrobního podniku v Alžíru. Pegas Nownovens postavil výrobnu v Egyptě, takových podniků je mnoho",0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092201411,65581650,2017-01-10T12:33:02+00:00,Do Afriky? Proč? Tam jsou zcela nepoužitelní černoši (tedy k práci).,0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092193376,65581650,2017-01-10T12:27:25+00:00,"Tak samozřejmě jakýkoliv český podnikající zaměstnavatel má svobodně na výběr a klidně může přenechat své odborné české zaměstnance Němcům či Rakušákům, a sám si zkusit přestěhovat moderní průmyslovou výrobu do Afriky k lidožroutům :)",2,0,229636481,PetrGryl,PetrGryl,,1.2221069999999998,2017-01-11T04:08:31.365013+00:00
3092182879,65581650,2017-01-10T12:15:59+00:00,"Jednu radu (poslední) ode mne dostanete. Srovnávejte raději čisté mzdy. V Chorvatsku je ""bruto plača"" míněno víceméně totéž, co u nás superhrubá mzda, nebo přesněji průměrné kompletní osobní náklady. Mají také poněkud jinou daňovou soustavu, jiné sociální a zdravotní pojištění. 
Rozhodně nejsou bohatější, a rozhodně nežijí hlavně z turismu. Pracovníků je tam k dispozici hromady. Zhruba stejných jako tady. Kromě toho je možno migrovat s výrobou do Rumunska, a do Bulharska, když by ně věc přišlo, ale tam se narazí na jazykové problémy. 
Přichází v úvahu i Slovensko. taky stále levnější, a taky s vysokou nezaměstnaností. A to jsou státy v EU...kdyby nebylo pro některou výrobu EU nutné nebo výhodné, byly by ještě hromady lepších možností.",0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092157475,65581650,2017-01-10T12:04:52+00:00,jinak tento plat je za celé HR a ze serveru jutarnji,0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092155479,65581650,2017-01-10T12:02:33+00:00,"znovu , vyše uváděné vaše mzdy jsou jaké?",0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092155025,65581650,2017-01-10T12:02:03+00:00,"""Bruto plača"" určitě není čistého. A určitě to není průměrný plat.",0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092153916,65581650,2017-01-10T12:00:46+00:00,"prosím vás o jednu důležitou věc. tyto platy jsou předpokládám čistého, tak prosím napište jaké uvádíte vy. Navíc pokud berete reálné mzdy v okolí tak si vyprošuju, aby jste toho přihlédnul i v čr",0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092150912,65581650,2017-01-10T11:57:12+00:00,"Já tam žiju a tak nemusím nic číst.
Ten uváděný plat je z čeho? Z bank? Reálně většina lidí pracuje za platy okolo 4-5000 kn, pokud tedy vůbec pracují.
Možná lépe se kouknout na statistikou ročenku podle jednotlivých županijí. Moje sousedka dělá vedoucí pošty za 4100kn.",0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092128992,65581650,2017-01-10T11:30:27+00:00,"také umím číst zahraniční tisk ""Za razdoblje od siječnja do lipnja 2016. prosječna mjesečna bruto plaća iznosila je 7.751 kunu, što je u odnosu na isto razdoblje 2015. nominalno više za 2, a realno za 3,6 posto""",1,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092123114,65581650,2017-01-10T11:28:05+00:00,"Pokud máte pocit že máte na to , aby jste někoho pucoval, tak si prosím najděte ty správná data
""Průměrná mzda (hrubá) v roce 2015 činila 8185 kun, v přepočtu tedy 28900 Kč a od minulého roku vzrostla o 2,7%."" viz  web 
chorvatsko (cz). dle serveru jutarnji (hr) je hrubá mzda v roce 2016   1H   
 7 759 kun",0,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3092047817,65581650,2017-01-10T09:59:27+00:00,"Já se orientuji leda na důchod.
Průměrná mzda v Chorvatsku je nižší. Šibenská župa má nějaký 4500 kn, celkově je to asi 5500 kn, tedy podstatně méně než u nás, navíc je tam řádově vyšší nezaměstnanost a podstatně nižší sociální dávky.
Na turistiku jsou orientovaní v HR jen lidé v Dalmácii a na Istrii. Jenže existuje taky Lika a Slavonie. A ta turistika je v Chorvatsku jen čtyři měsíce v roce. V dubnu nebo v říjnu živého turistu budete hledat lupou.  O prosinci nebo únoru ani nemluvím.
Co kdybyste psal o věcech, o kterých něco víte?",0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092025861,65581650,2017-01-10T09:43:28+00:00,Takže vlastně další zvyšování daní!,0,0,237031485,Kecy01,kecy01,,1.247792,2017-01-11T04:08:31.365013+00:00
3092021726,65581650,2017-01-10T09:38:06+00:00,"no zvýšením mezd stávajících zaměstnanců se sichrujete proti odchodům. u zvyšování mezd nabídek se vám trh potenciálních nových zaměstnanců vždy zvětší. Nicméně pokud se vám nelíbí (není vhodná lokalita čr), tak chorvatsko se vám líbit asi taky nebude, protože průměrná mzda je vyšší a lidé jsou více orientovaní na turistiku (tedy pokud jste průmyslová firma o které je řeč v článku)",2,0,143389305,Martin Koláček,martinkolek,,2.251058,2017-01-11T04:08:31.365013+00:00
3091983386,65581650,2017-01-10T09:01:20+00:00,"Mzdy rostou, pod tlakem, nepřirozeně, ve zjitřené atmosféře odborářského jančení a hysterie s akcí, řekněte si o vyšší plat, za soustavného přidávání státním zaměstnancům. To s sebou nese zákonitě zdražování a likvidace slabších a menších zaměstnavatelů. V nesmyslné honbě za německými platy a doháněním minimální mzdy v rozvojových zemích,  tahle skupinka soudruhů ve vládě a v Kachlíkárně, přivede ekonomiku země ke krachu.",0,0,173587297,Petr Nowak,petrnowak,,1.654846,2017-01-11T04:08:31.365013+00:00
3091964386,65581650,2017-01-10T08:36:42+00:00,"Houbelec mi po tom je, ale když jsem řídil svoje firmy, tak bych reagoval nikoliv zvyšováním mezd (což v principu nikam nevede, lidí tím nepřibude), ale buď školením učením si vytvořit nové skupiny, nebo - a to spíše, protože je to jednodušší, přesunem výroby do míst, kde je lidí dostatek. Třeba celkem blízké Chorvatsko (geograficky, jazykové i mentálně) má dost vysokou nezaměstnanost. U mladých je nezaměstnaný skoro každý druhý. V Lice je ten počet asi i vyšší.",0,0,30123009,Antonin_Konecny,Antonin_Konecny,,3.253534,2017-01-11T04:08:31.365013+00:00
3092912913,65581350,2017-01-10T20:16:46+00:00,rozhovor jsem přečetl s chutí. Víc takových!,0,0,237157894,Gustavo Woltmann,disqus_82fUo7J8n7,,1.24098,2017-01-11T04:08:31.365013+00:00
3092215303,65581350,2017-01-10T12:47:16+00:00,"""Vezměte si, že když zboží chcete k zákazníkům na pulty dostat na jaře 
roku 2017, musíte kolekci začít chystat na začátku roku 2016""

Tak to má paní Motlíková ještě co zelpšovat, aby ji ""nesežrala"" konkurence. Např. Zara (fa Inditex) to zvládá (vč. zaoceánské distribuce) za 25 dní.
Zdroj: WSJ http://www.wsj.com/articles/fast-fashion-how-a-zara-coat-went-from-design-to-fifth-avenue-in-25-days-1481020203
http://graphics.wsj.com/glider/zara-4bbf0c14-e9bf-464f-9396-32aba7826540",0,0,59166709,ʞǝɹɐɯ sɐɯoʇ,disqus_8ilJ9hl3KE,,1.362782,2017-01-11T04:08:31.365013+00:00
3093265982,65581160,2017-01-11T00:39:29+00:00,"zařídil jsem si kreditku u ČSOB (po splnění asi tisíce administrativních požadavků)...a přiznávám ty mne měly odradit...

jaké jsou výhody kreditky u ČSOB(pokud u ní nemáte jiný účet) ?

- neexistuje přístup do internetového bankovnictví a změna výše limitů, případně dočasné zablokování plateb po internetu, MO/TO apod. - to vše musíte vyřídit na svojí pobočce - v 21. století!!!

- neexistuje možnost poslat měsíční výpis na email - musí se odeslat poštou za celkový poplatek 50 korun - vyhnout se tomu nedá



- k tomu předražený výpis první měsíc vůbec nedorazil...stížnost na pobočce? ""chcete opět vytisknout výpis z účtu za poplatek 100 korun"" ? Moje odpověď byla ""žádný nedorazil, nevím kolik dlužím a nevím na jaký účet + variabilní symbol mám poukázat dluh - to jste mi doposud nesdělili - vše mělo být jasné z výpisu"" 


Nejen z těchto důvodů kreditku ruším (pokud ještě v lednu dorazí výpis, abych viděl provedené platby). ČSOB nikdy více. Je to neskutečnej a neschopnej moloch.",0,0,173718684,Jan Niedermayer,janniedermayer,,1.6544109999999999,2017-01-11T04:08:31.365013+00:00
3093259588,65581160,2017-01-11T00:33:09+00:00,proč?,0,0,173718684,Jan Niedermayer,janniedermayer,,1.6544109999999999,2017-01-11T04:08:31.365013+00:00
3093159892,65581160,2017-01-10T22:58:30+00:00,mám účty různě... ale peníze žádný,0,0,201021964,Honza Sp,honzasp,,1.236964,2017-01-11T04:08:31.365013+00:00
3093146401,65581160,2017-01-10T22:47:22+00:00,"Zajímavý článek. Ještě by mě zajímalo ""kvalitativní"" srovnání, kolik kapitálu která banka má. Mám účet u ČSOB, mBank i bývalého ZUNA, ale 95 % peněz se mi točí u ČSOB.",0,0,3260698,mrtvocich,mrtvocich,Pilsen,1.240386,2017-01-11T04:08:31.365013+00:00
3092900610,65581160,2017-01-10T20:08:20+00:00,mám účet u Airbank a jsem velice spokojen se servisem,0,0,237157894,Gustavo Woltmann,disqus_82fUo7J8n7,,1.24098,2017-01-11T04:08:31.365013+00:00
3092652239,65581550,2017-01-10T17:49:01+00:00,"Vtipné je, jak pan ekonom argumentuje Polskem, které neintervenovalo a neutrpělo žádné škody, když koruna proti zlotému za dobu intervencí ještě posílila, byť o zanedbatelných pár promile.
Tedy Polsko sice neitervenovalo, ale stejně se jeho měna oslabila naprosto stejně, jako ta naše.",0,0,123911621,Radek Holeček,radekholeek,,1.2324929999999998,2017-01-11T04:08:31.365013+00:00
3092439471,65581550,2017-01-10T15:36:03+00:00,"Kdybychom dnes platili eurem, podobně jako Slováci, mohli jsme si celou tuhle opičárnu spojenou s intervencemi a podhodnocením koruny ušetřit.",1,0,116356206,Pavel Starý,Pavel75,,3.5255600000000005,2017-01-11T04:08:31.365013+00:00
3092367295,65581550,2017-01-10T14:47:05+00:00,"to jste nezaznamenal, že ČNB už se chystá otáčet kormidlo a ""některé inflační tlaky tlumit""? Smysl v tom nehledejte.",0,0,144536327,bubenda,bubenda,,3.9892519999999996,2017-01-11T04:08:31.365013+00:00
3092363505,65581550,2017-01-10T14:44:24+00:00,"No, to by pak ale ČNB pro změnu kurz koruny uměle nadhodnotila, Inflace by se zase snížila (?) a celé předchozí počínání ČNB by ztratilo smysl...",0,0,131072217,McMillan,milan_cihl,Translyvánie,1.418316,2017-01-11T04:08:31.365013+00:00
3092349078,65581550,2017-01-10T14:35:58+00:00,"prodají je zpátky ČNB za výhodnější kurz. Ta ztrátu prohlásí za účetní a tedy virtuální, nikoho nebolící.",0,0,144536327,bubenda,bubenda,,3.9892519999999996,2017-01-11T04:08:31.365013+00:00
3092331233,65581550,2017-01-10T14:22:56+00:00,"Navrhuji tento postup:

a   Ukončit intervence - kurz  25,40
aa Ohlásit CZExit - Kurz 26,70

a máte to zadarmo!!!!!
tedy bez tisku bankovek.

Zbytek vyladí občas prohlášení Prezidenta, šéfa ČNB, popř zaplacený a zmanipulovaný průzkum veřejného mínění, ale to už budou jen haléře.",1,0,99662817,Horymír,horymir,,1.305653,2017-01-11T04:08:31.365013+00:00
3092148787,65581550,2017-01-10T11:54:42+00:00,"Tak jako nízká inflace to je a byla jen na papíře, protože ten koš  nezahrnuje např. ceny nemovitostí (nájmů, nákladů na bydlení obecně). Pravdou je, že život ve větších městech zdražuje furt a rozhodně vyšším tempem, než ta pitomá 2%. A to dělal i v r. 2013. Důvod zavedení intervencí fakt nebyl. Výsledkem je čím dál hůř dosažitelné bydlení a neadaptovaná neinovovaná výroba",0,0,126506556,Jan Kadlas,jan_kadlas,,1.2394459999999998,2017-01-11T04:08:31.365013+00:00
3092047034,65581550,2017-01-10T09:58:22+00:00,"""Motivem pro zavedení intervencí byl strach z deflační spirály negativního efektu padajících cen na spotřebu domácností ... Při pohledu do zpětného zrcátka se ale zdá, že tato obava byla přehnaná.""
Ne, to se nezdá při pohledu do zpětného zrcátka. Bylo vždy naprosto jasné, že to je ""deflační spirála"" je výplod choré mysli.",1,0,161798922,Žižkovák,i_kov_k,,3.357584,2017-01-11T04:08:31.365013+00:00
3091936886,65581550,2017-01-10T07:55:16+00:00,Ehmm... zkuste si znovu přečíst můj komentář... a možná i titulek článku. Čekáte snad i vy na svoji chvíli?,0,0,131072217,McMillan,milan_cihl,Translyvánie,1.418316,2017-01-11T04:08:31.365013+00:00
3091933249,65581550,2017-01-10T07:49:13+00:00,Ehmm... co přesně se pokoušíte zjistit či naopak sdělit?,2,0,161798922,Žižkovák,i_kov_k,,3.357584,2017-01-11T04:08:31.365013+00:00
3091929948,65581550,2017-01-10T07:43:34+00:00,"Chystá se nějaký run na korunu, závod v tom, kdo jich nakoupí více? Bureš bude asi mezi prvními... A čo s nimi budú tí špekulanti robiť, Vytapetujú si nimi kúpeľňu?",0,0,131072217,McMillan,milan_cihl,Translyvánie,1.418316,2017-01-11T04:08:31.365013+00:00
3091932723,65581430,2017-01-10T07:48:18+00:00,"Se přou, kdo je jednička? Sakra, to mají blbý. Pro mě ale jednička, to je Pepa Studnička, trávu sekat chodí k nám, já ho ráda mám... :-)",0,0,131072217,McMillan,milan_cihl,Translyvánie,1.418316,2017-01-11T04:08:31.365013+00:00
3091693397,65581430,2017-01-10T03:03:45+00:00,"Do *segmentu luxusnich vozu"" se pocitaji i modely BMW 1 a 2 a dodavky Mercedes?",1,0,107587388,Hektik,disqus_3aJ2twCQ2Y,,4.225264000000001,2017-01-11T04:08:31.365013+00:00
3091925789,65580880,2017-01-10T07:36:22+00:00,"Ne, investuji do rozvoje technologii. Tim padem k jejich zlevnovani.",1,0,174034675,vrjos,vrjos,,2.312588,2017-01-11T04:08:31.365013+00:00
3091925294,65580880,2017-01-10T07:35:37+00:00,"Islame, je cas udelat papa!
Konecne, po 14 stoletich ta bestie zdechne. Ale pravda, je vytrvala. Komunismu na zniceni stacilo par let minimalnich cen ropy zpusobenych otevrenim tezby v Severnim mori a vystavbou jadernych elektraren v zapadni Evrope.",0,0,174034675,vrjos,vrjos,,2.312588,2017-01-11T04:08:31.365013+00:00
3091302143,65580880,2017-01-09T22:10:22+00:00,Vychytralí? To je urážíš. Jsou chytří a mají přehled a zkušenosti. ,4,0,64339947,Patrik,disqus_DecmzcCz95,,1.144685,2017-01-11T04:08:31.365013+00:00
3091302056,65580880,2017-01-09T22:10:18+00:00,"Odporný svět trhu, který nerespektuje potřeby ruského rozpočtu.",5,0,123756487,Josef Cholévka,josefcholevka,Pepův Týnec,11.229414000000002,2017-01-11T04:08:31.365013+00:00
3091298264,65580880,2017-01-09T22:07:28+00:00,"To už nikdy nebude. Američtí těžaři se smíří se 40 $ za bbl, a to je pro rusáky smrtící",2,0,64339947,Patrik,disqus_DecmzcCz95,,1.144685,2017-01-11T04:08:31.365013+00:00
3091286450,65580880,2017-01-09T21:58:55+00:00,"Arabáši, Rusáci a další rozvojové benzínky se konečně musí smířit se skutečností, že barel za stovku je na hodně dlouhou dobu minulostí :-)",3,0,85689225,lojza,disqus_fZk0uVPEmN,,1.324792,2017-01-11T04:08:31.365013+00:00
3091085529,65580880,2017-01-09T19:53:46+00:00,Jojo. Derivaty na silene paky. Fed ma vnitrni info o americke tezbe. Amiky lze tezko dohnat.... Jsou velci vychytralci.,0,1,151744913,Lada,Ladu1,,1.450871,2017-01-11T04:08:31.365013+00:00
3090883342,65580860,2017-01-09T17:55:50+00:00,"Já jsem taky teď po likvidaci nezaměstnanosti už proti peněžním investičním pobídkám, ale stradegické průmyslové zóny nad 100 ha u nás zvládá připravovat jen stát.
A kdyby se u nás měla stavět nějaká velká továrna na čipy nebo roboty, tak se o bez strategických rezerv připravených míst i s povolením nedá.
Samozřejmě se pak má ale metr půdy prodávat nejméně za takovou cenu kolik to stálo.

Hlavním lákadlem firmám by mělo být nízké zdanění pokud investují do výzkumu a modernizace u nás.",2,0,229636481,PetrGryl,PetrGryl,,1.2221069999999998,2017-01-11T04:08:31.365013+00:00
3090662319,65580860,2017-01-09T15:35:15+00:00,"Opravdu inteligenti - třičtvrtě miliardy půjde z větší části do luftu. Nepotřebujeme nové průmyslové zóny, není pro ně dost potřebných lidí. Stačí obsadit ty již otevřené, ale nevyužité. Tohle páni politici považují za úspěch? Udělat si politickou čárku k dobru a po nás už potopa? Komu to myslí, ten se chytne za hlavu - takto se zachází s penězi státu, nás všech.",0,0,97699646,René,disqus_4QDUrRynhO,,1.900086,2017-01-11T04:08:31.365013+00:00
3091052428,65580830,2017-01-09T19:33:08+00:00,"Špatná zpráva pro spotřebitelé v místech, kde není alternatíva. Jak jsou drazí a prodávají ošizené zboží, tak ještě budou muset zdražovat aby se zahojili. U nás už při nákupu nad 500 Kč nabízejí slevu při tankování 5 Kč/l benzínu,  a přesto jim to nepomáhá. Nastavěli obchody v místech kde pak živoří. Pomníky jako Znojmo, Č.Těšín, Karviná, Ostrava Rudná OC a tak by šlo pokračovat. A že mají ztrátu ? Odepisují i staré ztrátové a nové  investice, nakonec se jim to bohatě vrátí.",0,0,48481682,julim,disqus_gHkdX6vYxc,,2.1455140000000004,2017-01-11T04:08:31.365013+00:00
